CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,predicted_clv_6m,predicted_purchases_90d,prob_alive
15535,173,4,536.4,2,4,3,243,At Risk,195.69961030109206,0.7468595528442892,0.9620002321519104
15537,163,1,110.92,2,1,1,211,Lost,,,
15539,7,1,538.46,5,1,3,513,New Customers,,,
15540,11,1,213.3,5,1,1,511,New Customers,,,
15541,114,1,85.13000000000001,2,1,1,211,Lost,,,
15543,288,1,127.86,1,1,1,111,Lost,,,
15544,9,9,3546.71,5,5,5,555,Champions,1472.6827743201302,1.8672557670217287,0.9989006543779269
15545,54,2,292.71999999999997,3,3,2,332,Loyal Customers,179.42914644293222,0.47521333267616767,0.9372561614290315
15547,7,14,4954.84,5,5,5,555,Champions,1873.4141873158746,2.505809784045829,0.9992197802300574
15549,77,3,1693.26,2,3,4,234,At Risk,629.4780494293594,0.7877459504367013,0.9879245933905707
15550,4,4,575.63,5,4,3,543,Loyal Customers,318.28358021026014,1.0547135928067872,0.9968170222528752
15551,37,1,436.06,3,1,2,312,Needs Attention,,,
15552,217,1,90.12,1,1,1,111,Lost,,,
15553,60,1,437.23,3,1,2,312,Needs Attention,,,
15554,278,1,217.2,1,1,1,111,Lost,,,
15555,12,16,4805.17,5,5,5,555,Champions,1952.382279153896,3.2512333062299876,0.9992865393597223
15556,24,1,279.77,4,1,2,412,New Customers,,,
15557,29,1,473.65000000000003,4,1,2,412,New Customers,,,
15561,12,4,800.59,5,4,3,543,Loyal Customers,600.8262464969595,1.0541929601183715,0.9935012069346503
15562,352,1,134.55,1,1,1,111,Lost,,,
15563,22,4,1400.44,4,4,4,444,Champions,861.6751325828964,0.7177576137811553,0.993176710524107
15565,50,2,173.16,3,3,1,331,Loyal Customers,266.2864224230067,1.2919905582901166,0.8862195508064634
15567,19,1,186.01,4,1,1,411,New Customers,,,
15568,3,3,758.29,5,3,3,533,Loyal Customers,1113.0054191850568,1.9718157998996513,0.9940444180967414
15569,104,5,1375.71,2,4,4,244,At Risk,723.2776912749533,0.9697103205935989,0.9890810076294871
15570,7,12,4165.52,5,5,5,555,Champions,1607.3505639375242,2.4676184350873167,0.9992221341239196
15571,12,4,650.4300000000001,5,4,3,543,Loyal Customers,756.1511179736159,2.4500354569212295,0.9958575239894163
15572,5,7,2552.86,5,5,5,555,Champions,1455.2195334361902,1.3656334721473047,0.9978000435694734
15573,32,2,607.45,4,3,3,433,Loyal Customers,579.1937446105754,1.2339778306424696,0.9255715800939447
15574,178,4,702.25,2,4,3,243,At Risk,237.29211530025532,0.6786494477138857,0.9683804567224035
15576,38,1,940.6700000000001,3,1,3,313,Potential Loyalists,,,
15577,151,3,258.88,2,3,2,232,At Risk,276.16064664315223,0.50584820908403,0.8550317770421926
15578,162,1,127.1,2,1,1,211,Lost,,,
15579,69,2,348.6,3,3,2,332,Loyal Customers,192.44734557562285,0.5377782216387438,0.9273850830681434
15581,121,13,3679.9700000000003,2,5,5,255,At Risk,1468.4260554865743,2.41311100683574,0.9707666083533835
15582,25,3,682.9100000000001,4,3,3,433,Loyal Customers,419.9343898329528,1.0360581019228072,0.9923976248118757
15584,24,4,725.11,4,4,3,443,Loyal Customers,640.873592502475,1.6332741228179164,0.995290896428167
15585,177,1,455.3,2,1,2,212,Lost,,,
15587,50,4,913.6800000000001,3,4,3,343,Loyal Customers,365.29675804451796,0.9332619491409302,0.9947290390168044
15589,256,3,478.53000000000003,1,3,2,132,At Risk,242.49502666742885,0.34801074488604783,0.5956749696219971
15592,47,1,388.58,3,1,2,312,Needs Attention,,,
15593,71,1,199.8,3,1,1,311,Needs Attention,,,
15594,16,5,1771.78,4,4,4,444,Champions,1179.7440504808992,1.5501581417991872,0.9973025833979225
15596,101,5,1406.59,2,4,4,244,At Risk,558.807885570063,1.0979678678502176,0.9917390904439596
15597,35,1,324.57,3,1,2,312,Needs Attention,,,
15598,53,1,240.68,3,1,1,311,Needs Attention,,,
15599,27,2,761.74,4,3,3,433,Loyal Customers,555.193491692902,0.7483622629797044,0.9419748457511844
15601,11,14,6776.56,5,5,5,555,Champions,2571.4169152846275,2.8408108803485232,0.9992389569060142
15602,8,9,1297.8700000000001,5,5,4,554,Champions,561.9826143281068,1.8835957913202341,0.9989220735999714
15603,79,1,48.480000000000004,2,1,1,211,Lost,,,
15604,52,1,216.39,3,1,1,311,Needs Attention,,,
15605,36,5,1198.23,3,4,4,344,Loyal Customers,551.4500962263988,1.084457079575201,0.9967468577951565
15606,61,9,2920.16,3,5,5,355,Loyal Customers,1342.0677609372965,2.0771752590136234,0.995806745417675
15607,337,1,104.76,1,1,1,111,Lost,,,
15608,28,4,1093.68,4,4,4,444,Champions,1310.1839962201104,1.5256744041886456,0.9904947436869455
15609,184,1,298.48,1,1,2,112,Lost,,,
15610,52,1,112.46000000000001,3,1,1,311,Needs Attention,,,
15611,10,13,1591.45,5,5,4,554,Champions,710.3217409742304,2.671045601906923,0.9991601570076268
15612,36,2,195.15,3,3,1,331,Loyal Customers,425.2899822637114,1.40621136084897,0.9104466490946352
15615,10,23,10399.74,5,5,5,555,Champions,4008.5766637615543,3.5241011900072055,0.9993619072373969
15618,33,4,776.851,4,4,3,443,Loyal Customers,836.3421886971901,1.417345744659989,0.9901645308384339
15619,11,1,336.40000000000003,5,1,2,512,New Customers,,,
15620,57,3,1553.18,3,3,4,334,Loyal Customers,858.4435091750064,0.7160508741388506,0.9908150580231527
15621,4,4,1293.03,5,4,4,544,Champions,2242.5448444891126,2.891852638334983,0.9935014451727029
15622,43,9,3709.56,3,5,5,355,Loyal Customers,2135.7282586021456,1.3483738615281706,0.995889681343859
15623,141,1,301.03,2,1,2,212,Lost,,,
15624,117,4,588.13,2,4,3,243,At Risk,326.8544921271772,1.1721807508182105,0.980439971239889
15625,104,4,1534.26,2,4,4,244,At Risk,720.4175371136216,1.2507283368123066,0.9827022780816723
15626,75,2,675.8,2,3,3,233,At Risk,481.2634583027417,0.5163320270816151,0.9256995220870591
15628,5,9,2870.2400000000002,5,5,5,555,Champions,1192.8527205418466,1.892018437245648,0.9990094416822882
15630,45,2,1186.35,3,3,4,334,Loyal Customers,1374.2371475543916,0.7393159317025958,0.930588092395344
15632,16,8,3285.31,4,5,5,455,Champions,1737.513030819219,2.1219009509892284,0.9984804070148269
15634,17,1,243.55,4,1,1,411,New Customers,,,
15636,90,2,724.76,2,3,3,233,At Risk,565.2085124775417,0.5717508626143148,0.910238099924216
15637,53,1,223.36,3,1,1,311,Needs Attention,,,
15639,134,1,425.32,2,1,2,212,Lost,,,
15640,4,15,12515.66,5,5,5,555,Champions,5167.246005129834,3.035984959431045,0.999433510091193
15641,105,4,1887.2,2,4,4,244,At Risk,986.8803392636302,0.9120386218326695,0.9897291045935998
15643,192,3,664.0,1,3,3,133,At Risk,369.9738075051075,0.47747175211134035,0.7601439872290827
15644,166,4,813.0,2,4,3,243,At Risk,533.5326832259096,0.8719800262295311,0.9455650535330462
15645,19,1,612.01,4,1,3,413,New Customers,,,
15646,158,3,447.64000000000004,2,3,2,232,At Risk,189.18216725261817,0.6833329456416655,0.9750634472967565
15648,204,2,657.35,1,3,3,133,At Risk,366.8932630339444,0.4548038766925082,0.6949062996035529
15649,336,2,816.0,1,3,3,133,At Risk,146.33881488311226,0.20156408254212851,0.3940971090692621
15651,37,3,646.3,3,3,3,333,Loyal Customers,621.4095305798353,0.6272740578874683,0.9396655654089026
15652,91,1,337.74,2,1,2,212,Lost,,,
15653,93,2,877.4399999999999,2,3,3,233,At Risk,1809.21638698252,0.9270259875836584,0.8142318000636404
15654,9,2,922.53,5,3,3,533,Loyal Customers,1469.8454640642021,1.8958417076222374,0.9436290601605054
15655,243,1,560.67,1,1,3,113,Needs Attention,,,
15656,45,4,748.5,3,4,3,343,Loyal Customers,382.9752450840481,1.1000903614515958,0.9945357876988938
15657,23,1,30.0,4,1,1,411,New Customers,,,
15658,190,5,1024.1000000000001,1,4,4,144,At Risk,381.8600722879789,1.0480645926347623,0.9612185501776715
15659,44,1,306.45,3,1,2,312,Needs Attention,,,
15660,25,9,1600.86,4,5,4,454,Champions,727.0454736740846,1.301882855467429,0.9977219059789126
15661,317,2,309.8,1,3,2,132,At Risk,96.3800671290282,0.20820340196854006,0.38128107016724094
15663,106,1,138.14,2,1,1,211,Lost,,,
15664,51,1,386.43,3,1,2,312,Needs Attention,,,
15665,168,2,2242.01,2,3,5,235,At Risk,972.56890959597,0.5392688670452714,0.7686590262529845
15667,40,1,301.32,3,1,2,312,Needs Attention,,,
15668,218,1,76.32000000000001,1,1,1,111,Lost,,,
15669,40,4,684.34,3,4,3,343,Loyal Customers,389.85313880820325,1.165704059275218,0.9947306211121767
15670,297,1,173.05,1,1,1,111,Lost,,,
15671,19,7,2657.13,4,5,5,455,Champions,1447.907474576158,1.8952926276228224,0.9981336350680089
15673,88,4,2881.02,2,4,5,245,At Risk,1287.2402608932598,0.9832473139741098,0.9910151527515265
15674,73,5,2446.6,2,4,5,245,At Risk,1536.4627510732041,1.4525901532621555,0.9921699621007665
15675,81,3,323.69,2,3,2,232,At Risk,257.87966586513954,0.8628327611243578,0.9862370953904868
15676,19,3,3435.76,4,3,5,435,Loyal Customers,2319.0845886723428,0.8619417583607181,0.9931984271748662
15677,49,1,657.23,3,1,3,313,Potential Loyalists,,,
15678,53,1,352.7,3,1,2,312,Needs Attention,,,
15679,24,4,781.28,4,4,3,443,Loyal Customers,627.6045450653407,1.513416397059476,0.995362332921024
15680,9,3,1333.68,5,3,4,534,Loyal Customers,641.3743288159042,0.7056765004952692,0.9938805030387101
15681,25,5,1426.16,4,4,4,444,Champions,825.2534533548701,1.113403390853184,0.9958151840409786
15683,117,1,193.75,2,1,1,211,Lost,,,
15687,9,9,2993.1,5,5,5,555,Champions,1375.822282486979,1.8396370639878434,0.9987512866751295
15689,120,2,254.1,2,3,2,232,At Risk,169.24487320431012,0.46798262320335915,0.9030005860777034
15690,4,2,239.76,5,3,1,531,Loyal Customers,362.3835021598867,1.1684118295180264,0.9513234917651402
15691,252,1,136.8,1,1,1,111,Lost,,,
15692,28,1,191.04,4,1,1,411,New Customers,,,
15694,1,14,6479.4,5,5,5,555,Champions,2642.5114327095575,2.8414524139219735,0.9994646126662019
15695,267,2,409.98,1,3,2,132,At Risk,,,
15696,33,8,2736.46,4,5,5,455,Champions,1179.5575305082928,1.8556343432095908,0.9978471012725669
15699,18,1,309.65,4,1,2,412,New Customers,,,
15700,172,2,696.68,2,3,3,233,At Risk,8.884184953467663,0.5025855597479494,0.5660285039753611
15701,2,4,1542.14,5,4,4,544,Champions,969.8207098186618,2.0605095843946644,0.9968203816877933
15703,265,1,211.5,1,1,1,111,Lost,,,
15704,140,4,2293.62,2,4,5,245,At Risk,1449.6159928698999,1.0082416255340954,0.9501953719529688
15705,201,1,143.1,1,1,1,111,Lost,,,
15706,64,4,1060.56,3,4,4,344,Loyal Customers,828.7371151892298,1.9746679398586244,0.983913746380429
15707,35,4,945.58,3,4,4,344,Loyal Customers,1245.0314628669735,2.3288673686526766,0.9916181633755476
15708,41,7,3364.2400000000002,3,5,5,355,Loyal Customers,1486.2209490623638,1.485742056806838,0.9974742049529812
15709,284,1,133.25,1,1,1,111,Lost,,,
15712,9,5,1072.3600000000001,5,4,4,544,Champions,522.333166286273,1.3328309234572717,0.9976311420896177
15713,143,2,356.7,2,3,2,232,At Risk,201.4225500818253,0.45406532117012666,0.8858463037211691
15714,12,2,330.88,5,3,2,532,Loyal Customers,624.9111453814987,1.3205753099981599,0.9453543472881499
15716,146,4,1118.81,2,4,4,244,At Risk,348.5525374317082,0.8859563438140953,0.9828215925726913
15717,234,1,150.3,1,1,1,111,Lost,,,
15719,33,13,5045.61,4,5,5,455,Champions,2156.13944529278,2.8603872862455626,0.9983182333629173
15720,24,1,598.73,4,1,3,413,New Customers,,,
15721,12,1,507.08,5,1,3,513,New Customers,,,
15722,36,5,2222.56,3,4,5,345,Loyal Customers,1409.1375046241392,1.083535957132281,0.9952712914112406
15723,365,1,203.1,1,1,1,111,Lost,,,
15724,201,2,218.25,1,3,1,131,At Risk,127.34662158289338,0.4594232203243924,0.735336484584155
15725,15,1,415.25,4,1,2,412,New Customers,,,
15727,17,7,5178.96,4,5,5,455,Champions,1837.3680154492524,1.5201234763332985,0.9983345944625938
15729,213,1,85.0,1,1,1,111,Lost,,,
15730,66,3,1120.88,3,3,4,334,Loyal Customers,749.8564564176754,1.0782169342594805,0.986193827566183
15732,212,2,294.12,1,3,2,132,At Risk,152.83487884899202,0.40825149262191884,0.8069325708933212
15733,283,1,162.3,1,1,1,111,Lost,,,
15734,115,2,1339.45,2,3,4,234,At Risk,1225.3317582444183,0.6839581114120676,0.8492168917427849
15737,15,8,1205.1200000000001,4,5,4,454,Champions,499.28612963108515,2.05525399248857,0.9982463619226074
15738,19,16,4812.42,4,5,5,455,Champions,1901.7735441723185,3.034913427919662,0.9990807664136369
15739,66,1,449.12,3,1,2,312,Needs Attention,,,
15740,49,1,154.88,3,1,1,311,Needs Attention,,,
15743,16,4,784.46,4,4,3,443,Loyal Customers,478.3889799860694,1.5033419073358933,0.99599871800269
15744,78,1,34.8,2,1,1,211,Lost,,,
15745,19,4,1094.59,4,4,4,444,Champions,687.1616587545969,1.2637693327514126,0.9960009611027257
15746,134,1,196.88,2,1,1,211,Lost,,,
15747,13,3,974.04,5,3,4,534,Loyal Customers,954.1855484071621,1.2266738966390887,0.9932607240740202
15748,40,1,149.31,3,1,1,311,Needs Attention,,,
15749,235,3,44534.3,1,3,5,135,At Risk,19942.05222944109,0.39489624060480816,0.7130466031256948
15750,3,8,2465.48,5,5,5,555,Champions,1056.6919895547808,1.4973380933658056,0.9986926822638356
15752,40,7,2637.38,3,5,5,355,Loyal Customers,1165.4798528138365,1.4761834024108125,0.9975307731786491
15753,305,1,79.2,1,1,1,111,Lost,,,
15754,51,3,458.57,3,3,2,332,Loyal Customers,373.81905371379855,0.9534143299167778,0.9897373385210901
15755,10,6,2364.25,5,5,5,555,Champions,1268.0163513978125,1.5430630691901983,0.9981320324829206
15756,61,4,532.96,3,4,3,343,Loyal Customers,341.9402268022024,1.2110395118592097,0.9924678923926793
15757,66,2,714.42,3,3,3,333,Loyal Customers,747.2507393460545,0.6981136636726156,0.9175091500322164
15758,25,1,205.25,4,2,1,421,New Customers,,,
15759,218,3,253.04,1,3,2,132,At Risk,114.73776921680488,0.6796823270451375,0.9404911140125941
15762,65,2,583.75,3,3,3,333,Loyal Customers,757.7966220642921,1.1891599488550162,0.8512786198256349
15763,32,2,1086.92,4,3,4,434,Loyal Customers,1716.7599786031722,1.2903125059942475,0.9236902489897593
15764,88,6,3279.97,2,5,5,255,At Risk,1653.3742361926877,1.11821581113545,0.9893166027894583
15766,64,1,315.06,3,2,2,322,Needs Attention,,,
15768,116,3,621.8299999999999,2,4,3,243,At Risk,286.4135679774495,0.9980623641850961,0.9714038834188686
15769,7,26,56252.72,5,5,5,555,Champions,22957.185396060377,4.408350525252647,0.999543965367478
15773,6,1,635.6800000000001,5,2,3,523,New Customers,,,
15774,69,1,270.8,3,2,2,322,Needs Attention,,,
15775,245,1,104.9,1,2,1,121,Lost,,,
15776,133,1,241.62,2,2,1,221,Lost,,,
15777,241,4,1047.11,1,4,4,144,At Risk,477.8193810655545,0.658640616829507,0.9174725791773775
15780,184,3,475.28000000000003,1,4,2,142,At Risk,222.90261221108767,0.6976558662073459,0.9632086476225716
15781,25,3,345.46,4,4,2,442,Loyal Customers,228.913362170166,0.8136564417227063,0.9927998454050717
15782,10,3,2614.7400000000002,5,4,5,545,Champions,1860.2012457311434,1.7942290836122161,0.9931461213017955
15783,11,1,246.3,5,2,1,521,New Customers,,,
15785,33,5,2328.9700000000003,4,4,5,445,Champions,1026.8525721011506,1.0697001023666786,0.9954799661191683
15786,46,3,4932.2,3,4,5,345,Loyal Customers,4348.08926387095,1.0456626070324886,0.9139635223131815
15787,26,3,948.05,4,4,4,444,Champions,1540.5980318360114,1.4312198156485274,0.9266382860741187
15789,358,1,351.3,1,2,2,122,Lost,,,
15790,10,1,220.85,5,2,1,521,New Customers,,,
15791,44,2,1612.69,3,3,4,334,Loyal Customers,682.0760161122734,0.7403746878447018,0.9319207646892107
15793,15,3,965.61,4,4,4,444,Champions,630.0299050964289,0.8982241329086985,0.99342735564981
15795,150,1,610.01,2,2,3,223,Needs Attention,,,
15796,1,8,2711.56,5,5,5,555,Champions,1322.541919614086,1.971289766114575,0.9989180055913334
15797,113,4,2207.4,2,4,5,245,At Risk,1498.6405589226795,0.9980891698103651,0.9866902320403884
15799,76,3,884.14,2,4,3,243,At Risk,453.5673175873849,0.7548350419235761,0.9885783733193484
15800,107,2,699.08,2,3,3,233,At Risk,660.1447031176338,0.6146298709030635,0.883955654813127
15801,46,3,1063.95,3,4,4,344,Loyal Customers,1576.555245145965,1.601657382745089,0.9854398150275886
15802,143,1,451.42,2,2,2,222,Lost,,,
15803,51,1,415.82000000000005,3,2,2,322,Needs Attention,,,
15804,1,13,4206.39,5,5,5,555,Champions,2553.3157580173256,4.2446397142940455,0.9994165560737318
15805,23,17,5528.4800000000005,4,5,5,455,Champions,2268.649686616964,2.6916989646643934,0.9988172325426531
15806,46,3,784.58,3,4,3,343,Loyal Customers,452.5479769463276,0.8762785127139912,0.9907891979808514
15807,50,3,903.9,3,4,3,343,Loyal Customers,792.8222495523269,1.244763832168907,0.8910835233543575
15808,306,4,3734.9700000000003,1,4,5,145,At Risk,1132.8687435447368,0.6097371910035989,0.6764022643972429
15809,36,5,515.77,3,4,3,343,Loyal Customers,207.26249568820114,1.2803554515360356,0.9964549234502804
15810,79,4,1391.98,2,4,4,244,At Risk,739.8239413133875,1.0626291881783725,0.9914660716193581
15811,22,6,2218.62,4,5,5,455,Champions,1007.0904287359627,1.302015936310432,0.997823894934196
15812,107,5,1801.14,2,4,4,244,At Risk,963.7600157512501,1.2235729314243784,0.9886750427892281
15813,208,2,1303.9099999999999,1,3,4,134,At Risk,544.8877027489158,0.4329845845878828,0.6097635405100332
15814,17,4,1945.33,4,4,4,444,Champions,2004.1730122917436,2.288564663548755,0.9912036546295881
15815,64,5,2100.6,3,4,5,345,Loyal Customers,1214.2994636531737,1.434022406154151,0.9937128015200355
15819,49,4,1905.45,3,4,4,344,Loyal Customers,975.2237679321797,1.1236599514746077,0.9941331850375446
15820,320,1,206.98,1,2,1,121,Lost,,,
15821,44,2,570.96,3,3,3,333,Loyal Customers,1036.046912902048,1.3806804167404876,0.8939167282314183
15822,3,2,885.47,5,3,3,533,Loyal Customers,522.1853097990539,0.4961180571764117,0.9530502479215149
15823,372,1,15.0,1,2,1,121,Lost,,,
15825,172,1,532.94,2,2,3,223,Needs Attention,,,
15826,56,3,1654.31,3,4,4,344,Loyal Customers,1580.5642879123066,0.7190116540315424,0.9234665984897151
15827,73,14,1836.0900000000001,2,5,4,254,At Risk,728.1758487532088,2.2470142166140388,0.9947918331383242
15829,99,2,636.14,2,3,3,233,At Risk,618.0854493703562,0.8392232839899352,0.826794498924926
15830,38,1,576.0,3,2,3,323,Potential Loyalists,,,
15831,58,3,801.76,3,4,3,343,Loyal Customers,406.171857684918,0.7743387292925663,0.9902265384572133
15832,254,1,836.79,1,2,3,123,Needs Attention,,,
15834,70,4,2233.75,3,4,5,345,Loyal Customers,881.7983227872209,0.8713158349450343,0.9878668667741066
15835,44,4,954.09,3,4,4,344,Loyal Customers,440.03557509129655,0.9801130013182398,0.9949573282947173
15836,50,1,137.37,3,2,1,321,Needs Attention,,,
15837,65,1,391.98,3,2,2,322,Needs Attention,,,
15838,11,19,33643.08,5,5,5,555,Champions,14011.047886788294,3.068705114082191,0.9992767140410174
15839,33,3,1048.49,4,4,4,444,Champions,1072.5503916478074,1.3461458632491212,0.9902837941178955
15840,59,2,355.56,3,3,2,332,Loyal Customers,224.49147080076668,0.8155804503905877,0.915048088851497
15841,73,4,1224.06,2,4,4,244,At Risk,588.1201628403905,0.9598581818506077,0.9929410195485218
15843,304,1,118.95000000000002,1,2,1,121,Lost,,,
15844,46,1,130.73999999999998,3,2,1,321,Needs Attention,,,
15845,18,8,3711.77,4,5,5,455,Champions,1746.469268462195,1.8090393396786755,0.9984993042739689
15847,38,2,389.27,3,3,2,332,Loyal Customers,289.120783793954,0.5811168502653431,0.9400470617582812
15850,19,2,238.85,4,3,1,431,Loyal Customers,247.54475425440955,0.8546045307393731,0.944221770982438
15852,187,2,160.71,1,3,1,131,At Risk,67.26889455887535,0.4694505358683293,0.576861149269929
15853,52,1,110.8,3,2,1,321,Needs Attention,,,
15854,4,12,2974.65,5,5,5,555,Champions,1270.356708903506,2.1125071970655167,0.9991225158758965
15855,137,5,712.24,2,4,3,243,At Risk,432.9440543146261,1.382943233700577,0.9692920621409516
15856,4,27,16387.57,5,5,5,555,Champions,6162.023465471522,4.269016094094495,0.999589059859307
15857,19,1,297.0,4,2,2,422,New Customers,,,
15858,16,5,1438.85,4,4,4,444,Champions,587.7218913841032,1.099522588408048,0.9975060166770545
15860,41,8,977.21,3,5,4,354,Loyal Customers,418.7689046222888,1.6852726968311653,0.9976794574354365
15861,12,8,3165.36,5,5,5,555,Champions,1624.8655961417344,1.659516897262753,0.9980334337057628
15862,8,4,832.88,5,4,3,543,Loyal Customers,293.74898067592846,0.8907202289472931,0.9967109487738355
15863,26,2,68.84,4,3,1,431,Loyal Customers,115.69558062945575,0.7801184564427303,0.941940767952784
15864,22,6,1936.3200000000002,4,5,4,454,Champions,991.2311196632128,1.4589206742230463,0.9977338824956996
15865,41,3,895.13,3,4,3,343,Loyal Customers,654.8985471383086,1.0579874306493633,0.9905469508184848
15866,101,1,230.53,2,2,1,221,Lost,,,
15867,5,15,3812.64,5,5,5,555,Champions,1580.6267276267615,3.055757129343984,0.999413212309599
15869,277,2,149.64,1,3,1,131,At Risk,,,
15870,33,1,354.09000000000003,4,2,2,422,New Customers,,,
15872,15,2,360.93,4,3,2,432,Loyal Customers,,,
15874,64,7,4405.88,3,5,5,355,Loyal Customers,2417.108575918527,1.5788663044509652,0.994713266150271
15877,2,2,493.28,5,3,3,533,Loyal Customers,1236.8509796545918,2.074654782103282,0.9527358402815417
